global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
723.1980286325423	n/a	523015.38861799554	n/a	785.3969304204239	n/a	n/a	616848.3383138243	708.156036648875	n/a	n/a	501484.9722422428	708.608021190375	540.7383080975554	n/a	n/a	n/a	n/a	0.0525224172	-0.2375877566	0.0140216233	-0.1407143001	0.0038079925	-0.2107304592	-0.0675989889	0.1703013449	-0.0736728927	0.004513482	-0.052555064	0.1369688926	-0.1889560386	0.1511212729	-0.134779918	0.1243307188	-0.0766858887	-0.0941991776	-0.1336956311	0.1369033091	0.1183015148	0.2020990481	-0.1451732832	-0.036033623	-0.0953149159	-0.0674500153	-0.0708056378	0.0766910938	0.0002582801	-0.0342605562	-0.074998312	0.0744399782	0.0255935517	0.0300354793	0.0861588383	0.1253839551	-0.0460103442	-0.07797506	0.0154023112	0.0361526978	-0.0728730045	0.0557191924	0.0692407644	-0.0529259447	0.0793957003	-0.076304381	0.0105396138	-0.0864690587	0.0924845312	-0.0191576465	0.0440666009	-0.0564972108	0.0299513417	-0.0012527528	-0.0465393627	0.1213175846	-0.0150114747	0.0963159872	-0.0904495815	0.0514177508	-0.1383862488	0.0031478711	-0.032436845	0.0087313637	-0.0321774681	0.0452104147	-0.0402760142	0.0369247912	-0.0125898922	0.0023851979	-0.0582346481	0.068031059	-0.0556950781	0.0146503	-0.0722132415	0.0100510411	-0.176316639	0.0954288123	-0.0482177718	0.0301828836	-0.0276012813	0.0062766765	0.0224979629	-0.0403261137	0.0514776874	-0.0223526959	0.0120049579	-0.0396213515	-0.0082888917	0.0387883207	0.0435943582	-0.1109127679	0.0529870785	0.1148598789	-0.0446516768	-0.1216825605	0.0242004324	-0.0716334093	-0.0399232891	0.0233064269	0.0066232616	-0.0294031842	-0.0315688537	0.0830328556	-0.0126519196	-0.0093342021	-0.0521265346	0.0023280564	0.0243058984	-0.0419741059	-0.0246414975	0.1236518103	0.0096416529	0.0042798782	0.0610087976	-0.0756671465	0.1042369472	0.1225391805	-0.040317295	0.0151583852	-0.0449205972	0.0117854058	-0.1049516239	0.0423172335	-0.0772631	0.0126645474	-0.0061912808	0.0509606145	-0.1405227853	0.0035727627	0.1385857387	0.0224002606	-0.051134205	0.0024664792	-0.0350291923	0.0053324516	-0.0627304897	0.0009511293	-0.0866476003	0.0158003463	-0.0115595731	0.0347146339	-0.0454279366	0.0525081307	-0.0028940205	0.0790224055	-0.1116913999	0.0168069421	-0.0034122454	0.0722975809	-0.1387611184	0.0696530057	-0.0226210327	0.0570036229	-0.0321243498	0.0574203338	0.0226412263	-0.0435758495	0.0309734637	-0.0369329625	0.0435223931	0.0196159075	-0.0284135091	-0.0494832286	0.1125722516	0.1385653804	-0.1246256825	0.0724396039	-0.0431320377	-0.0070427597	0.0152156683	0.0068883801	0.0363790526	-0.1108535735	0.0799746273	-0.032547901	-0.027783613	-0.046563474	0.0220368125	0.0044828317	-0.0219266578	-0.0547873494	0.029523737	0.033688798	-0.039153755	-0.0110825467	-0.019105954	0.0860648401	0.0860604706	0.0860531883	0.0860429934	0.0860298862	0.0860138673	0.0859949371	-0.0160358	n/a	n/a	0.0002571468816399	0.030949	n/a	0.000957840601	n/a	-0.213668	n/a	0.045654014224	n/a	0.000936844	n/a	8.776766803360001e-07	n/a	0.000294699	n/a	n/a	8.6847500601e-08	-0.000298432	n/a	n/a	8.9061658624e-08
718.1001671275646	-5.097861504977686	515667.8500286363	25.98819192393336	782.3111192906765	-3.0858111297474125	9.522230328473002	612010.6873658311	707.3682866378351	-0.7877500110398614	0.6205500798933018	500369.8929409465	707.733484834703	532.5089425267113	1.137576	29.996243	0.1162968	0.0744747	0.0195579207	-0.1312585464	0.0658243748	0.0086558199	0.0127641523	-0.3078646762	0.0070490607	0.0814535405	0.0888450864	-0.051601373	-0.0082260312	0.0829200665	-0.0336827895	0.0774316127	0.0253130555	-0.0574418569	0.136385864	-0.0717575618	-0.0993667245	0.0964468953	0.1750226075	-0.0060333435	-0.1120043681	0.0113587308	0.0146446251	-0.0176403618	-0.0006721443	0.1952573151	-0.076698689	-0.2368995971	0.1062583193	-0.0208517619	-0.0972678046	-0.0039928442	0.0237584134	-0.2199809792	0.0183406571	0.096077128	0.0942884509	-0.0317396353	0.0027970139	0.0946530791	-0.0282719045	0.0993243258	-0.0468935106	-0.0696119602	0.0245775184	0.0719621877	0.0423228018	-0.0290566032	0.0206131636	-0.0705261316	-0.03538847	-0.0773260764	-0.0009765307	-0.0027231059	0.0523695648	-0.0028512881	-0.0809317051	-0.0912852961	-0.0089620611	-0.0645903975	-0.0587217703	-0.0084536011	0.0578017306	-0.0421754716	0.0288878932	-0.0142723033	0.0824651503	0.014446351	-0.0535604362	-0.0047244325	-0.0685491434	-0.0352218115	0.049266103	0.0545181209	0.0749358554	0.0021163662	0.0339866472	0.0464151818	0.0375038169	0.0918305992	0.047816591	-0.0232440691	-0.0209873261	0.0534675098	-0.0039353389	0.0482548502	-0.0566354876	0.071560126	-0.0008333037	-0.053755243	0.1502502622	-0.0122492487	0.0403712554	0.0328680535	0.0883712898	-0.0001398779	0.0309641563	-0.0197167305	-0.0141497653	0.039162976	0.0588627933	-0.0472262235	0.0289470647	-0.0412692033	0.0634817944	0.0027905287	0.0200925929	-0.0156957498	-0.0715248165	0.0949569753	0.0043045902	-0.0674610967	0.1040270098	-0.0902071448	-0.0818657016	-0.0089012062	-0.0815996958	0.017754825	0.0490804063	0.0025629834	0.0105518294	0.005791871	-0.0073921512	-0.0738491853	-0.0442989689	-0.0420510006	-0.0039738992	0.0748223999	0.0369274725	0.04199701	0.0378896808	-0.0327557776	-0.1089353906	-0.0631590196	0.0211148226	0.0004997076	0.0799639562	0.0297461969	-0.0159226388	-0.0771041605	-0.0077942211	-0.0036026653	0.0645013554	0.0435289877	-0.0081680012	-0.0976334613	-0.0846717197	-0.0332514692	0.0314307154	0.0092238006	-0.0323605857	0.0191345671	-0.0194419839	0.0326118647	0.0671434267	0.0242451567	-0.0329703043	0.0667347484	0.0265062319	0.0185500596	-0.0412921839	0.0647763066	0.093210467	0.0303014634	0.0522460984	0.0689854245	0.1271226827	-0.010556129	-0.0060627332	0.0352048335	0.0104356925	-0.0047617447	-0.0359057291	-0.0025823344	0.0268254517	0.0872425095	-0.0348146577	0.0165774528	0.0600999331	0.0163617877	0.0188410795	0.016735497	0.0141137084	0.0243535152	-0.0299182719	0.0860531883	0.0860138673	0.0859483457	0.0858566434	0.0857387883	0.0855948164	0.0854247715	-0.0147519	0.0012838999999999	1.6483992099999982e-06	0.00021761855361	0.0123029	-0.0186461	0.00015136134841	0.00034767704521	-0.144012	0.069656	0.020739456144	0.0048519583359999	0.00103858	0.000101736	1.0786484164000003e-06	1.0350213696000013e-08	-0.0	-0.000294699	8.6847500601e-08	0.0	-0.000436213	-0.000137781	1.8983603961000005e-08	1.90281781369e-07
715.2179034498345	-2.88226367773018	511536.6494151767	8.3074439079627	778.8577033265462	-3.453415964130272	11.926081821309817	606619.3220311024	707.1461101418802	-0.2221764959549546	0.0493623953548219	500055.6210887921	707.4537196742941	506.1169417578301	1.101056	29.03326	0.0937922	0.0493565	-0.0465540909	0.022366416	0.1202717258	0.1677303228	-0.0525808715	-0.1122478693	0.0886524795	0.1289009382	0.081331793	0.0883709658	0.0764842678	-0.0419840659	0.0886840905	0.1141941413	0.0761395074	-0.2898812079	0.070517096	-0.142573228	-0.0363115495	0.0529078319	-0.0554319079	-0.0401531707	0.0258030718	-0.1555608996	0.041804969	0.0247393881	-0.0161740808	0.0817200885	-0.0438216251	-0.080280157	0.0406880352	0.0519266281	-0.023890165	-0.0273270324	-0.0764532776	-0.1158665172	-0.0467555909	0.0493791847	-0.0019886371	-0.0071200702	0.0142094151	0.0482570978	-0.0167432028	0.031347179	0.0512255338	-0.027321599	0.0697003919	0.1383971147	0.0351104002	0.0273988667	0.0377462053	-0.078037029	0.0728450927	0.0304540757	-0.0898926029	-0.0633157906	0.0782043307	-0.0288080433	-0.0898061189	-0.1236003468	-0.0375772705	-0.0049669079	0.1021234625	-0.0705919432	-0.0869917272	-0.0479026504	0.119809678	0.0743421534	-0.0567888113	-0.0825900387	-0.1027316447	0.032604303	0.0013209151	-0.0072858507	-0.0381616239	0.016837492	0.0629024104	0.0112775013	0.0121678956	0.0850056395	-0.161755488	0.0755359544	0.0407104117	0.1213153881	0.0428003582	0.0355560773	0.0126156086	-0.0503518121	-0.0190491139	-0.001624233	-0.056040453	0.0939765868	0.0228066132	0.0175392088	-0.0065544727	-0.1223051027	0.0271402804	0.0149361187	0.0459131189	0.0093848068	0.0368490118	-0.0198547807	0.0294361746	-0.0113932467	-0.0594885783	-0.0371554301	-0.0138243451	-0.0415690258	-0.0178283159	-0.071722332	0.1042574407	-0.0047430155	-0.0573465635	0.0084169809	0.0598055908	-0.0512626269	-0.0309334617	0.060344075	-0.0135577705	0.0934397061	0.0969265815	0.0291303281	0.0442287662	0.0014514181	-0.0204291346	-0.0121284696	-0.0567923812	0.106268388	0.0824603045	0.1049856767	0.050103843	0.0715744233	0.1172696779	-0.0715960972	-0.017260764	0.0796020934	0.104343697	0.0158117022	0.0490568767	-0.1303962354	0.0766025063	0.0428574611	0.0219136142	0.0635518503	0.0703396487	0.0698743591	-0.0257663701	-0.0527027043	-0.0932212194	0.0337333011	0.0380182048	-0.0146099471	0.0266402948	-0.1023769643	-0.0238854034	0.1281784733	0.002110377	0.0488854674	-0.0683430432	-0.118209171	0.098338059	0.0527446221	0.0367108722	0.0823001635	-0.002132009	-0.0408942216	-0.1029441055	0.0072056119	-0.0344382605	-0.0754898986	-0.0755842298	0.039511615	-0.001342528	-0.0428700055	0.0529772525	0.0248193633	0.0265659277	0.053811615	-0.0048167756	0.020461655	-0.0050285258	-0.0567618267	-0.0367204406	-0.055720743	0.0399220353	0.0682001633	0.1318057182	0.0860298862	0.085920686	0.0857387883	0.0854843471	0.0851575775	0.0847587561	0.0842882204	-0.0183835	-0.0036316	1.3188518560000004e-05	0.00033795307225	0.0172883	0.0049853999999999	0.00029888531689	2.4854213159999996e-05	-0.122107	0.021905	0.0149101194489999	0.000479829025	0.00119646	0.00015788	1.4315165316e-06	2.49260944e-08	0.00074483	0.00074483	5.547717289e-07	5.547717289e-07	-7.3519e-05	0.000362694	1.31546937636e-07	5.405043361e-09
716.13183374846	0.9139302986255872	512844.803307932	0.8352685907458547	774.6593838180179	-4.198319508528357	17.625886695689783	600097.1609373111	705.4727106402926	-1.6733995015875962	2.8002658919136154	497691.745458162	705.7939929446326	494.2727044149569	0.998586	26.331266	0.0521116	0.0280068	-0.050894944	0.0465797906	0.0935716976	0.2053992718	-0.118627062	0.0829848315	0.1167664905	0.0949960378	0.053659372	0.0656291956	-0.0766248673	-0.0555445316	0.0430149758	0.0206993611	-0.0133153911	-0.2099023457	0.1072078199	0.0393383169	0.0825299198	-0.0709052759	0.0985469269	0.0350104442	-0.0296565903	-0.0280846471	-0.0164622016	0.0478918475	-0.0961686455	-0.0543221496	-0.0424407136	-0.0711057692	-0.1163040185	-0.0630470461	-0.0018166467	-0.0221461686	0.0474301931	-0.0389587166	-0.0515003515	-0.0125110783	-0.0892470404	0.0740740975	-0.0180572108	-0.0774269934	-0.0545564232	0.0322726471	0.0448557944	-0.0886065891	0.0685131173	-0.0573549033	0.0587836518	0.0270284421	-0.0135027882	-0.0033203078	-0.0725501139	-0.1326971609	-0.0315052174	0.040027678	0.0786775406	-0.0638751463	-0.0540001798	0.0190584407	0.0509695985	-0.0781659419	0.021521434	-0.0930342647	0.0154962422	0.0741550955	0.0429903705	-0.0447261245	-0.0901219652	0.0375657233	0.040570249	-0.0185923512	0.0912379443	0.051563225	0.0104072832	-0.0514950439	-0.0118715924	0.0468499903	-0.0277074473	-0.0580197098	0.0231980967	0.0748372556	-0.037344123	0.0281621731	-0.0096818975	-0.0576782131	0.0118666457	-0.0569975279	-0.008308412	0.0098851084	0.0193336837	0.0524705996	0.0213963909	0.0335245509	-0.0314072168	0.0476787523	0.0388037242	0.0505934465	-0.0037694852	0.0442489273	-0.0346506951	0.0190855743	-0.0786729633	-0.0464575511	0.0502893931	-0.0159774469	-0.0062346329	0.1078387382	-0.1694969544	0.0451738837	-0.0891633705	-0.0215913587	0.0510502915	-0.0670440374	-0.0594246436	-0.0214224376	-0.0520133335	0.0956427141	-0.0533257314	0.0303190335	-0.0606043862	-0.0627131737	0.0067641394	0.0378850619	-0.0197036499	-0.0855972933	-0.0733506903	-0.0981040904	0.0114766656	0.1183703889	0.0494747479	0.081759501	-0.0120229058	-0.0036735743	0.0283113494	-0.0729940864	0.0771015845	-0.0621014696	0.0188564988	-0.0039242883	-0.0044465127	0.0979376078	-0.0226709565	0.0393475887	-0.0282524006	0.0048346843	0.1007589204	0.0767979186	0.0651324846	0.0521402563	-0.0328254146	-0.0707818575	-0.0198854622	0.008726592	0.0896254181	0.028970468	-0.0225310303	0.0453391739	0.0885153502	-0.0498585232	0.0345341936	-0.0641476393	0.0122806098	0.0011286817	-0.0455590039	0.0216162813	0.0554445589	0.0447922548	0.0154242337	0.0576799519	0.0342094819	-0.0437173257	-0.0306054172	0.01506944	-0.172797594	-0.0216301116	-0.0209819291	-0.0247271862	0.0918169715	0.0536254587	0.0527396514	0.0405884535	-0.084255429	0.0955897206	-0.0305498808	-0.0106489915	-0.0827302533	0.0859949371	0.0857809772	0.0854247715	0.0849269107	0.0842882204	0.0835097598	0.0825928196	-0.0183824	1.1000000000004062e-06	1.2100000000008937e-12	0.00033791262976	0.0344565	0.0171682	0.00118725039225	0.00029474709124	-0.109778	0.0123289999999999	0.012051209284	0.0001520042409999	0.00116829	-2.8170000000000105e-05	1.3649015241e-06	7.935489000000059e-10	0.000806232	6.1402e-05	3.770205604000001e-09	6.500100378240001e-07	-0.000436213	-0.000362694	1.31546937636e-07	1.90281781369e-07
718.2728698637629	2.1410361153028816	515915.9155823261	4.584035647031254	774.768412688897	0.1090288708791149	0.0118872946851747	600266.0933004731	704.7804454790759	-0.6922651612167101	0.4792310534343976	496715.4763296846	704.9604722285463	509.66351951487127	1.003818	26.469229	0.0265305499999999	0.0167324	-0.0461757285	-0.0311759951	0.0312970451	0.1492696818	0.031821347	0.0500724208	0.0854339114	0.0600210499	-0.0100415897	-0.0576509737	-0.133935664	-0.0302211253	-0.0419657523	-0.0353506958	-0.0102563262	-0.1293678245	0.0936959534	0.1087221065	-0.0004720866	-0.1156083594	-0.0229796574	-0.0223084635	-0.112452879	0.0403714401	-0.066264487	-0.0604347887	0.1326428148	0.1070723668	0.0911523184	-0.0384847419	-0.0227675789	0.0162731611	0.0821501511	-0.0021620821	-0.0067669461	0.0822457902	-0.0062899256	-0.0506257574	0.1007632937	0.0233338848	-0.0136750054	-0.069300534	-0.0067459983	0.1486534076	0.0434349915	-0.0410601408	0.0180252793	0.0149948416	-0.0284950261	0.0153149415	-0.0306474748	-0.0442564916	0.0647770144	0.0219588346	-0.0508530831	-0.0081682978	0.0128836985	0.030774157	-0.0490028193	-0.0037747887	0.0634336604	0.1277361586	-0.0237018966	-0.0369767761	-0.0880108882	0.0184314088	-0.0583677491	-0.0480311006	-0.0755985732	-0.0527317475	-0.0476660406	-0.0146985367	0.0588977434	-0.0077432995	0.0951132314	0.01780913	0.0164129775	-0.1015679709	-0.0370501036	0.0009478266	-0.0729184102	-0.0120739506	0.0660433536	-0.0089197296	0.0804005217	0.0115023742	-0.0379208687	-0.0299579668	0.0476871453	-0.0195101241	-0.0770025504	-0.0306790731	0.0812266131	-0.0070932616	0.0012687837	0.0603642592	-0.0268837297	0.0291988551	-0.0533221054	-0.0555387426	-0.0123155548	-0.0577236918	-0.0746178136	-0.0560887475	0.0730839856	-0.0344634321	0.0345801676	0.0222453817	-0.0157316243	0.0702754321	-0.1144737817	-0.0362714844	-0.0055743995	0.0374443657	-0.0729124849	-0.111771601	-0.0866055311	0.0373856794	0.0244512418	-0.0338728793	-0.0122255642	-0.0076718288	0.0530541208	0.0149618084	-0.0392784924	0.0510903284	-0.0130223754	0.0550313293	0.0227462087	0.0161268648	-0.0409967334	0.0082501474	0.0030749535	0.0978293039	-0.1039909059	0.0511606636	0.0342219584	0.0757759777	-0.0982574374	-0.0131297059	-0.0102955486	0.0908746137	0.0399363062	0.0412694828	-0.0114023806	-0.0116162671	0.0690750137	-0.0465175008	-0.0083058654	-0.1188361788	0.0059732816	0.0121582018	0.0426402115	-0.0757518839	0.0003443748	0.0378165768	0.0320886856	-0.0291682087	-0.003286303	-0.0680579866	-0.0017886523	0.0204305467	-0.0626691658	-0.0083552408	0.083276393	-0.106028152	0.027816146	-0.0075909765	0.0329044198	0.0074440144	-0.0255776282	-0.0153260701	-0.0815790584	0.0317555619	-0.0667248714	-0.0920922584	0.0375292333	-0.0403305325	-0.0488696249	-0.00282243	0.07712795	0.0847016775	-0.0144292565	0.0197312644	-0.082994679	0.0082969671	-0.0258146404	0.0859483457	0.0855948164	0.0850066777	0.0841855415	0.0831336586	0.0818539122	0.0803498099	-0.018423	-4.059999999999828e-05	1.64835999999986e-09	0.0003394069289999	0.0302556	-0.0042009	0.00091540133136	1.7647560810000004e-05	-0.116029	-0.0062509999999999	0.0134627288409999	3.907500099999991e-05	0.00113824	-3.005e-05	1.2955902976e-06	9.030025e-10	0.000515521	-0.000290711	8.451288552100003e-08	2.65761901441e-07	-0.000436213	0.0	0.0	1.90281781369e-07
718.9528537412383	0.6799838774753653	516893.2059026704	0.4623780736264326	780.6931134196377	5.92470073074071	35.1020787488395	609481.7373408473	705.7446468467188	0.964201367642886	0.9296842773644118	498075.5065527998	705.8782749014997	515.0237460162349	0.961833	25.362148	0.0526065999999999	0.0297067	-0.035203248	-0.0490402421	0.0010568708	0.0833178119	-0.0223843159	0.0351356429	0.0153484122	0.0341853479	-0.0057689419	0.0083218588	-0.0703342923	-0.0457604748	-0.0508347568	-0.0211449544	0.015418167	-0.0991487147	-0.0830912515	0.1048848644	-0.0371335324	-0.0605563435	-0.1051600788	0.1133500896	-0.0376666346	0.0271635458	0.0028810769	0.0370834927	-0.0010589144	0.1069477724	-0.0670162244	0.0439562701	0.0260547476	-0.0657836127	0.0081049358	-0.0027537555	-0.0325292342	0.0324849254	0.1120559597	-0.041858043	-0.0164815421	0.0711249174	0.091293278	-0.1084244324	-0.0315317446	-0.0118775182	-0.0548032991	0.0006752822	0.0585522896	0.0636198512	0.1214352216	-0.0742363589	0.0150683665	0.0334193279	-0.1072422757	-0.0106621158	-0.0556751493	-0.0734937847	0.0064470429	-0.0591097868	0.0039935131	-0.0843830216	0.0350696843	0.0643142378	0.0767846468	-0.0466065024	-0.0603754163	-0.0559705898	0.0075551048	-0.0471372053	-0.0447256173	0.01471021	-0.0226675103	0.0446954345	-0.0944447516	-0.0522861287	-0.0418855334	-0.0147884349	0.0691066937	0.0564316414	-0.0946754728	-0.0337429975	0.0161364461	-0.1251795787	-0.0211479035	-0.049502049	0.0467617483	0.0113701957	0.0460121979	-0.1114383387	0.0336908364	0.021299631	-0.0300313469	0.0241494323	-0.027206516	-0.104024484	0.0033293334	0.0446048579	-0.0130698579	0.0298207299	0.0779304808	0.023332659	0.0368084826	-0.0170430407	-0.0408822011	0.0437664305	-0.0517440058	-0.034337359	0.0327360632	-0.014703288	0.004658961	0.0595155562	-0.0389871499	-0.0468012624	-0.0517577127	-0.1075560747	-0.1116727537	0.0065746539	-0.028320502	-0.0339962803	-0.0466137276	0.0850800151	0.0492128972	-0.0082822184	-0.0461796452	0.0723483839	0.1013342999	-0.1073242224	-0.0833216201	-0.0298938411	0.0361047445	-0.0199740248	-0.032052834	0.0248790899	0.05574657	-0.0056912385	-0.0079091943	0.10005997	0.0676979764	0.0981565598	0.0007118275	-0.045269399	-0.0198927216	0.0397797778	0.0007142217	0.0042718078	0.0074982721	0.0486534494	-0.0623112512	-0.0333969349	0.0187811311	0.0683197396	0.0441314965	0.0982123953	0.0981710486	0.0844170078	-0.0195269345	-0.0504332541	0.0065799132	-0.0680682182	0.0618700218	-0.0524512937	0.01053493	-0.1014204167	0.0513462835	-0.0073287484	-0.04565901	-0.0460456609	0.038194715	-0.0890244244	0.0619078884	-0.0476201847	-0.0489704685	-0.0531633652	0.0624786508	0.0360621038	-0.0338735826	-0.0309312595	-0.0398845399	0.0130103161	0.0578390303	0.0106659366	0.0342154803	0.0033393651	-0.076063373	-0.0223566641	0.0238348479	0.0457883996	-0.0927803207	0.0858901183	0.0853623045	0.0844850163	0.0832618452	0.0816977989	0.0797992806	0.0775740629	-0.0183948	2.819999999999906e-05	7.952399999999468e-10	0.00033836866704	0.0248159	-0.0054397	0.0006158288928099	2.9590336090000024e-05	-0.0909239	0.0251050999999999	0.00826715559121	0.0006302660460099	0.00118207	4.382999999999991e-05	1.3972894848999995e-06	1.921068899999992e-09	0.000761515	0.000245994	6.051304803600002e-08	5.799050952250001e-07	-0.000285365	0.000150848	2.2755119104000008e-08	8.1433183225e-08
