-0.0160358	0.030949	-0.213668	0.000936844	0.000294699	-0.000298432
-0.0147519	0.0123029	-0.144012	0.00103858	-0.0	-0.000436213
-0.0183835	0.0172883	-0.122107	0.00119646	0.00074483	-7.3519e-05
-0.0183824	0.0344565	-0.109778	0.00116829	0.000806232	-0.000436213
-0.018423	0.0302556	-0.116029	0.00113824	0.000515521	-0.000436213
-0.0183948	0.0248159	-0.0909239	0.00118207	0.000761515	-0.000285365
-0.018429	0.0109761	-0.0888243999999999	0.000847844	0.000550296	-0.000122755
-0.0151221	0.016678	-0.0888131	0.000463685	0.000613353	-0.000436213
-0.0163139	0.0100466	-0.0802776999999999	-0.000166834	0.000266219	-0.000228737
-0.0156706	0.00276134	-0.0777274	-0.000137743	0.000266219	-0.000436213
-0.0184498	0.00275707	-0.0656972	-0.000110398	0.000477588	-0.000436213
-0.0184518	0.0311047	-0.0599566	3.25465e-05	0.00039887	-0.000436213
-0.0184488	0.00906365	-0.0591509	3.25465e-05	0.000266219	1.14532e-05
-0.0184618	0.0146558	-0.0555399	-0.000705732	0.000902336	-0.000436213
-0.0184707	0.0136768	-0.0541008	-5.70251e-05	0.000371875	-0.000173108
-0.018477	0.0138522	-0.0424665	-0.000147245	0.000430773	-0.000243363
-0.0116697	0.0213938	-0.0318875	-1.77957e-05	0.000430773	-0.00020917
0.00129853	-0.000955721	-0.0286823	0.000163192	8.156930000000001e-07	-0.000100918
-0.00133804	0.0213899	-0.0228897	9.22567e-05	8.156930000000001e-07	-1.18862e-05
-0.00752959	0.0083550399999999	-0.0037003	-0.000351897	8.156930000000001e-07	6.41475e-05
-0.00163697	-0.00614003	-0.00795798	-0.000120186	8.156930000000001e-07	-5.48625e-05
0.00376054	0.0139013	0.00800001	0.000450351	8.156930000000001e-07	0.00020212
0.00503939	0.0256513	0.00801041	-4.19581e-05	0.000101283	0.000116259
0.00299306	-0.0117904	0.0126998	-4.19581e-05	-0.000117624	6.48791e-05
0.000618898	0.00391644	-0.0208885	-0.000490001	8.156930000000001e-07	0.000647439
0.0064955	0.00391856	0.000449862	-0.000490001	8.156930000000001e-07	0.000306066
0.012273	0.00391127	0.0208089	-0.000284089	-0.000189638	0.00021935
0.0112277	0.0108759	0.0221658	0.000198225	-0.000427487	0.000371163
0.0137024	0.00390818	0.0256584	-8.20407e-05	-0.000403218	0.000266571
0.0131894	0.0233976	0.0366205	-0.000420196	-0.000486469	0.000325349
0.0212303	0.00702085	0.0388423	-0.000293302	-0.000486469	0.000410674
0.0165121	0.0205133	0.0256612	0.000125646	-0.000486469	0.000410674
0.0226043	0.0233903	0.0256629	-0.000293302	-0.000486469	0.000410674
0.0142307	0.0233929	0.0121835	-6.73618e-05	-0.000486469	0.000410674
0.0164672	0.0255293	0.0256722	-0.000160918	-0.000303614	0.000410674
0.0269705	0.0233918	0.0101309	-0.000160918	-0.000661693	0.000410674
0.0162641	0.0466315	0.0256605	-6.25125e-05	-0.000486469	0.000410674
0.0109913	0.0367078	0.00986896	-0.000160918	-0.000431709	0.000410674
0.0181448	0.0466294	-0.00562609	-0.000160918	-0.000478497	0.000410674
0.0158535	0.0254624	0.00483473	-0.000160918	-0.000478497	0.000410674
0.00759195	0.0238958	-0.0046274	-0.000325167	-0.000478497	0.000499085
0.0129511	0.00933372	-0.116061	0.00181471	-0.000478497	0.000410674
0.00500852	0.0485682	-0.0152167	0.000698412	-0.000478497	0.000410674
0.00500852	0.0203773	-0.000675824	0.00065498	-0.000478497	0.000410674
0.0127439	0.0420781	0.00393792	0.000584088	-0.000478497	0.000410674
0.0143757	0.0326859	0.0106555	0.000584088	-0.000478497	0.000410674
0.0138681	0.0308648	0.0106555	0.000584088	-0.000478497	0.000410674
0.0148434	0.0288624	-0.00145054	0.000584088	-0.000478497	0.000410674
0.0218997	0.0235793	0.0106555	0.000584088	-0.000478497	0.000410674
0.0126044	0.029838	0.0106596	0.000584088	-6.78751e-05	0.000538439
0.0280064	0.0485182	0.0106618	0.000584088	-1.70856e-05	0.000410674
0.0128828	0.0246336	-0.00108257	0.000374074	-1.70856e-05	0.000410674
0.00500883	0.025078	-0.00109222	0.000584088	-1.70856e-05	0.000410674
0.00500883	0.0316238	0.0106633	0.00053682	-1.70856e-05	0.000410674
0.0118858	0.0316284	0.0106656	0.000559621	-1.70856e-05	0.00054933
0.00500883	0.03163	0.0265482	0.000642834	-1.70856e-05	0.000410674
0.0050114	0.0213324	0.0341917	0.000642834	-1.70856e-05	0.000512486
0.00500883	0.03163	0.0149105	0.000642834	-1.70856e-05	0.000410674
0.00502061	0.0418623	0.0281494	0.000642834	-0.000355703	0.000410674
